author,coin,danmaku,favorite,id,like,rank_num,rank_tab,reply,score,share,tag_name,title,view
吃米粉咯,28538,3550,45926,84295752,113588,25,国创相关,876,657740,2320,"刺客伍六七,bilibili新星计划,国产,热血,每天一遍",观看一分钟。。。。没人能活到一分钟,792517
常思旭,19234,1846,19032,91452045,36065,24,国创相关,542,663399,960,"魔道祖师,天官赐福,渣反",点进来的那一刻你币没了/墨香三部曲燃向混剪,250515
-好奇菌-,2375,2015,3746,85532524,19146,23,国创相关,1042,670684,755,"仙王的日常生活,bilibili新星计划,论BGM的重要性,动漫,BGM,剪辑,国产动画,国漫,新人向",王令:别打扰我吃干脆面！,1803983
西柚XiYo_,10968,1029,16354,87502377,54331,22,国创相关,801,717279,1324,"童年回忆杀,喜羊羊与灰太狼,bilibili新星计划,国漫良心,剪辑,童年,热血,踩点",慎点..这么帅的喜爷你见过吗？,437784
自带BGM的路人甲,33277,6331,42949,83328134,88595,21,国创相关,2350,742283,3016,"刺客伍六七,bilibili新星计划,罗小黑战记,雾山五行,全职高手,岁城璃心,非人学园,镇魂街,国漫,热血",国漫认真起来能有多NB？！,1225573
VK大龙猫し,104901,8427,77736,76559715,116468,20,国创相关,3257,746034,14013,"MAD.AMV,喜羊羊与灰太狼,喜羊羊,国漫良心,全能打卡挑战,MAD,国产动画,国漫,AMV,剪辑,最美的期待",【喜羊羊跨时空救兵】全程高虐！愿这瞬间永恒！你就是我最美的期待！当机械羊有了心，当灰太狼再次见到黑太狼，当慢羊羊遇到了花羊羊，当喜羊羊遇到了爸爸，当......,1223326
锦书致南辞,84832,3950,130916,82570805,158598,19,国创相关,1365,781873,13281,"中国风,魔道祖师,古风,古装,中国唱诗班,全能打卡挑战,国产动画,国漫,国产动漫,唯美,治愈向,动画",“喜见你眉秀似山，眼拥星霜”,1727153
颓废只想午睡,42117,7580,15410,86706919,37504,18,国创相关,4487,789910,2573,"动漫杂谈,国漫,bilibili新星计划,国创,多素材,自制,新人,镇魂街,综漫,镇魂街第二季",【国漫现状】镇魂街惨遭滑铁卢！国漫缺的不仅是钱，国漫的问题究竟在哪儿？,468305
奇思Cheers,25472,20626,19415,91068211,65697,17,国创相关,2886,833975,1801,"声优,阿杰,张杰,叶修,阿杰729,配音演员,国产动画,配音,国漫",【中国配音演员】都是怪物系列之张杰篇，带你全面了解男神张杰！,547656
滑稽中二梦,100811,4214,38305,84616675,98102,16,国创相关,1810,898681,5697,"动漫杂谈,刺客伍六七,伍六七,伍六七之最强发型师,全能打卡挑战,国产动画,国漫,国漫良心,国漫崛起,国产动漫",《伍六七》还是被低估了，我来告诉你第二季有多厉害【滑稽漫谈第15期】,1019957
乒乓菌,16328,2375,19347,90910873,47109,15,国创相关,2127,903717,11165,"喜羊羊与灰太狼,全能打卡挑战,燃曲,热血,国漫",你们最期待的一部战斗番。,619955
风轻羽柔,36890,7079,12237,90717941,78083,14,国创相关,3834,933454,6186,"魁拔,蛮小满,蛮吉,bilibili新星计划,国漫,国漫良心,国漫国创",【魁拔Ⅳ之梅零落】大 电  影 预 热,1038666
GD橙,21090,4159,20867,86566670,43796,13,国创相关,2072,969418,12204,"童年回忆杀,喜羊羊与灰太狼,鬼灭之刃,热血,国漫良心,童年,剪辑",用《鬼灭之刃》打开《喜羊羊与灰太狼》瞬间燃爆！喜羊羊与灰太狼超然系列第二弹！,770720
清玉大白菜,65749,6146,22426,87582200,47851,12,国创相关,2441,977847,6251,"动漫杂谈,王也,一人之下,陈朵,bilibili新星计划,杂谈,冯宝宝,国漫,张楚岚,宝儿姐",一人之下的封神之章 · 陈朵篇想表达的是什么？,435965
坤音口罩批发有限公司,14953,10958,35382,86527597,37047,11,国创相关,2258,1106567,17296,"188男团,宋居寒,水千丞,邵群,渣男,剪辑,鬼畜,搞笑",【188男团】渣男之间的嘴炮battle//团长邵群vs副团长宋居寒,501757
你妹西天取金,527119,149098,470377,45973690,680317,10,国创相关,17233,1107772,93938,"Take me hand,灰太狼,喜羊羊与灰太狼,国产动画,喜羊羊五千多集了,我爱平底锅,红太狼,国漫",灰太狼：我颠覆了整个世界，只为换你一次回眸,7735673
小x文,267329,7433,258414,67522089,336760,9,国创相关,5655,1125538,31348,"中国风,古风,国产动漫,动漫,中国唱诗班,国风,国漫,白蛇缘起,唯美,动画",这可能就是外国人做不出来的文化吧 别眨眼 带你一秒沉沦这山水墨染的中国风,3998610
-TS映画-,70006,5331,25077,87643741,104749,8,国创相关,2307,1350055,3405,"大鱼海棠,姜子牙,哪吒,国漫良心,封神系列,动画",姜子牙：天尊，我不做工具人啦！,1549965
无耳老宅,76273,25294,26177,87355599,249870,7,国创相关,5897,1419383,25714,"互动视频,童年回忆杀,灰太狼,喜羊羊与灰太狼,喜羊羊,全能打卡挑战,童年,搞笑,经典,毁童年,国产动画",十道题让你怀疑你从没看过《喜羊羊与灰太狼》！,1694344
在下甘柒辣,41215,20906,46408,85538229,111021,6,国创相关,4616,1464666,2659,"刺客伍六七,罗小黑战记,剑网三:侠肝义胆沈剑心,国产动画,综漫,镇魂街",说国漫幼稚的，估计是没看过他们,1065602
荟小荟,98454,25033,33622,87821037,122743,5,国创相关,21509,1623923,6682,"齐木楠雄的灾难,仙王的日常生活,国动荟萃",硬核法律解读！《仙王》抄袭《齐木楠雄》了吗？【小荟说法】,1627925
醉我天涯,23322,7833,56522,86521719,67228,4,国创相关,1471,1634617,18313,"默读,二哈和他的白猫师尊,广播剧,破云,awm,迪奥先生,原耽,bilibili新星计划,搞笑,国产",骆闻舟怼各位原耽男主：二哈和他的白猫师尊墨燃，破云严峫，迪奥先生张臣扉，awm祁醉，缉凶西北荒房灵枢,678892
-瓜哥-,55369,1955,65931,86985205,95375,3,国创相关,1849,2029046,5579,"古风,中国唱诗班,动漫,国产动画,剪辑,bilibili新星计划,国产,归寻,白蛇缘起,动画",“我见众生皆无意，唯遇你动了情”,964067
野哨鼠,63620,6201,59556,88256746,127746,2,国创相关,4128,2104742,26218,"童年回忆杀,bilibili新星计划,喜羊羊与灰太狼,火影忍者,论BGM的重要性,童年,OP替换,OP,新人向",火  影  忍  羊,2105480
可口的红糖,97475,6974,80197,91060138,159925,1,国创相关,5132,2566217,23092,"童年回忆杀,喜羊羊与灰太狼,国产动画,bilibili新星计划,热血,催泪向,童年,动漫,动画,剪辑",看的我热血沸腾，看完你可能要重新认识喜羊羊,1639057
幻影大厦,153813,4738,99104,84182071,189143,99,动画,2711,1259640,22625,"搞笑,动漫恶搞,JOJO的奇妙冒险,天使降临到我身边,全能打卡挑战,多素材,吉良吉影,动画,恶搞,剪辑,乱入,希望之花",【吉良吉影】难  以  得  手,1440652
奏是拽的羊驼,28278,5104,29104,86566004,79810,98,动画,2352,1260727,14448,"童年回忆杀,蜡笔小新,bilibili新星计划,童年,搞笑,动漫,剪辑",多少人有勇气像小新一样说一句“恭喜你们”？,1122054
-Azongzi-,36783,2442,34623,86515587,54722,97,动画,2299,1261598,1853,"MAD.AMV,bilibili新星计划,紫罗兰永恒花园,论BGM的重要性,治愈向,AMV,动画,MAD,多素材,综漫",鬼知道我看了几遍！,679981
文藤Wen,84986,18445,109048,81844032,275283,96,动画,6222,1271332,22041,"天使降临到我身边,一月追番挑战,论BGM的重要性,新人,多素材,自制,剪辑",杀 戮 天 使,3554118
麻子蹲,71098,1369,32688,87959278,76329,95,动画,957,1271936,4474,"定格动画,bilibili新星计划,原创动画,剪辑,创意,脑洞,音乐,卡点,Billie Eilish,Bad Guy",【定格动画】万 物 皆 可《Bad Guy》,514534
AD钙爷,614941,135442,537760,57112977,707825,94,动画,9494,1275958,105301,"创作新秀奖,论BGM的重要性,干杯十周年,前方高能,甲铁城的卡巴内瑞,境界的彼方,进击的巨人,混剪,LL,多素材",把B站万恶之源的舞蹈片段汇聚在一起！祝B站越来越社会！干杯十周年，我已经嗨到不行！,8554445
擅长催泪的西片,52555,5049,38221,87548164,82851,93,动画,2432,1291059,2668,"MAD.AMV,bilibili新星计划,MAD,AMV,治愈向,新人向,综漫",【动漫剪辑】这是我高考前最后一个作品了，感谢B站各位半年的陪伴 ♥,467228
逍遥自在白辰皓,16737,15249,30100,86325249,84422,92,动画,1259,1310049,1222,"动漫杂谈,新番,补番推荐,全能打卡挑战,搞笑,新番相关",B站最骚女主，全程操作刺激无比！史上最幸福男主！【星刻的龙骑士】,2007835
星空计划,56924,4120,37079,88611036,64549,91,动画,1203,1328622,3925,"童年回忆杀,特摄,bilibili新星计划,奥特曼,迪迦,梦比优斯,武汉加油,平成",他输的瞬间 全世界都哭了 - 终局 The End 致辉煌的人类 旧平成奥 ASMV,565128
芒果和大福,94900,3360,34987,86393625,91199,90,动画,2138,1329828,7931,"鬼灭之刃,bilibili新星计划,有声漫画,炎柱,无限列车剧场版,鬼灭之刃剧场版,动态漫画,上弦三,鬼灭之刃第二季,燃",【鬼灭之刃/耗时126小时！】炎柱VS上弦三 剧场版 激斗无限列车！动态漫画内附配音,1149432
あなたたちと,93598,31359,119375,82567937,258684,89,动画,8711,1332903,162126,"童年回忆杀,童年,名侦探柯南,工藤新一,YOUTUBE",【绝活】徒手演唱柯南主题曲,3178335
cwh我依然在,58533,17090,40185,88769797,57440,88,动画,4192,1334989,4552,"童年回忆杀,火影忍者,海贼王,jojo的奇妙冒险,论BGM的重要性,龙珠,妖精的尾巴,死神,bilibili新星计划,童年,治愈向",这个时代，我们还在,421970
Starshine刹那,375413,15276,134139,85252072,389375,87,动画,6170,1339442,4269,"MAD.AMV,bilibili新星计划,冰菓,动漫,邓紫棋,节奏向,句号,少女歌剧,剪辑,MAD,AMV",曾火遍全网的《句号》你是否还记得？,2856483
阿里巴巴,20885,4099,33624,90701736,127488,86,动画,4352,1340928,16920,"搞笑,手书,钉钉,父子对线,父慈子孝,搞笑视频,脑洞",【猜猜我是谁】与 钉 钉 父 子 对 线,1459960
六六五三画生,35331,9526,45179,85643981,162166,85,动画,1443,1353531,14006,"搞笑,动漫恶搞,天使降临到我身边,开车片段,恶搞,多素材,慎勇,骚广告,沙雕,碧蓝之海",成 年 人 该 看 的 广 告,1845508
捏碳碳碳碳,44670,9719,37305,92399955,112953,84,动画,3212,1363475,3658,"Warma,联合创作,短剧,怒九笑,捏碳小剧场",【Warma/怒九笑/捏碳】初次参加面试就直接通过的三人！ | 合作短剧 |搞笑,827140
果冻lui,28087,2088,38230,87366104,54886,83,动画,1188,1366598,2360,"MAD.AMV,bilibili新星计划,新人,动漫,AMV,治愈向,纯剪辑",好 色 之 徒,885094
NIPEN壕,57364,2291,42309,87958633,64960,82,动画,1350,1379960,5137,"MAD.AMV,bilibili新星计划,MEP,佐助,火影忍者,MAD,鸣人,宇智波,热血",在 ？ 进 来 爽 一 下 ？,439958
臭恶皮蛋,31817,2746,32809,86833125,85089,81,动画,1081,1393359,27224,"JOJO,奥利给,老八",老八：但是我拒绝（请调大音量）,1531061
罩中降z,28351,11570,31777,89042602,93620,80,动画,20900,1394549,54888,"鸡你太美,mur猫,沙雕,自制,新人,憨憨猫",唱，跳，rap，篮 球 知 识 增 加 了 ！,1932870
丸子叨叨叨,108120,6675,23407,90541176,159996,79,动画,2633,1395623,3783,"动漫杂谈,全能打卡挑战,富江,伊藤润二,搞笑,惊悚,恐怖,日漫,动漫解说,综漫",传说中要靠吸吮少女“续命”的老两口，遇到富江会怎样呢？《富江：养女》,1482434
bing病,33522,41770,40401,89671829,103405,78,动画,5509,1402024,13750,"CP粉,CP,磕CP,猫和老鼠,情人节一起嗑CP,磕糖,真实,生活",【人间真实！】用猫和老鼠还原磕cp的你,772199
中意哔哩王啊,18575,3075,46804,90903510,65353,77,动画,823,1402248,11996,"eveonecat,洗脑,哲学,魔性,猫,可爱",建议改成：哲♂学猫片,582546
渚岸汐潮,40095,1491,49399,88774502,52353,76,动画,1149,1421732,2784,"MAD.AMV,画质巅峰,AMV,全能打卡挑战,MAD,壁纸,唯美,论BGM的重要性,风景,动画,多素材,B站最高画质,这光这水",B站画质挑战！每一帧都是壁纸！无水印！可做壁纸！,376340
四迹,283204,38197,189141,78977080,264338,75,动画,7276,1425000,61581,"2020拜年祭单品,诸神的奥运",诸神的奥运【2020拜年祭单品】,4007653
峫仙人,36476,1927,47382,87031481,57424,74,动画,1388,1436571,5496,"童年回忆杀,手书,绘画,喜羊羊与灰太狼,同人,拟人,童年",【喜羊羊与灰太狼手书】恶棍草原（反派向）,471850
玄铁西瓜,58848,2475,38908,89633913,90343,73,动画,2358,1441179,26351,"动画短片,情人节不隔离爱,音乐,搞笑,恋爱,日常,热血,自制动画,发消息",个人动画 《你在干嘛》 一对情侣因为不回消息引发的暴力事件,784736
K10今天没有鸽,33141,19660,33642,90249088,95726,72,动画,13460,1463206,56541,"奇怪的知识增加了,mur猫,镇站之宝,草,全能打卡挑战,极乐净土,憨憨猫,自制",色欲和性欲消失了！,2045171
是东东啊丶,14102,6864,39847,89941198,84615,71,动画,2052,1470019,2936,"MAD.AMV,治愈向,血大板丶,AMV,MAD,动画,新人向",停车！停车啊喂！！！,1620480
一把西瓜,495005,24063,379680,65423285,435968,70,动画,5985,1475513,106067,"MAD.AMV,鬼灭之刃,踩点,燃,热血,MAD,AMV",【鬼灭/全程踩点/燃】这一击赌上现在的我，献出我的一切！,4833005
败犬鲁鲁,25556,22172,32876,88516196,171575,69,动画,3870,1476292,12714,"动漫恶搞,动漫杂谈,搞笑,新番,恶搞,动漫推荐,新番吐槽",看完之后，你还喜欢富婆吗？,2751888
花僧HanaSo,589780,46549,167091,85339389,523819,68,动画,5716,1485932,23107,"bilibili新星计划,催泪向,热血,治愈向,自制,原创动画,沙雕动画,搞笑",【不沙雕动画】小蓝是一位医生——《逆行》,2861179
KILLER伍六七,45608,3256,45214,87442734,61667,67,动画,1402,1507181,4049,"短片,无名之辈,治愈向,论BGM的重要性,全能打卡挑战,多素材,MAD.AMV",这首《无名之辈》送给正处低谷时期的你,710624
Amano陽菜,60772,4603,73227,86066854,103941,66,动画,1635,1519643,4128,"MAD.AMV,bilibili新星计划,紫罗兰永恒花园,天气之子,论BGM的重要性,燃,多素材,综漫,MAD,你的名字,混剪","曾经火遍全网的《Umberall》,带你燃爆全场！",1168848
shourei小N,51748,2714,42910,91644176,78886,65,动画,3210,1524531,26749,"动漫杂谈,手机游戏,搞笑竞技大赛,DD,崩坏3,吐槽,神经病式配音,配音秀,老婆,崩坏三",【神经病式配音】谁都是你老婆？！DD斩首！,980658
Light小俊,49832,5382,31802,89601492,191292,64,动画,1873,1550046,13193,"动漫恶搞,搞笑,动漫杂谈,bilibili新星计划,JOJO的奇妙冒险,dio,火影忍者,恶搞,动画短片,手书动画,佐助,漩涡鸣人",猫 和 老 鼠 删 减 片 段,2575212
反犬TDog,110531,6844,42795,90756891,111367,63,动画,5854,1559829,10653,"反犬,绘图故事",【绘图故事】使劲用力嘴部集中【反犬】,625180
萌宠教主,62704,8040,47507,86475913,71880,62,动画,1332,1567515,7583,"最炫民族风,填词,抖腿,洗脑,综漫,全能打卡挑战,洛天依,鬼畜,沙雕,鬼灭之刃",【你会控制不住，你的腿】用几十部动漫拼出一首最炫民族风,637353
概念の天使,153014,13257,99442,86284992,112282,61,动画,14590,1580611,10277,"MAD.AMV,综漫,AMV,MAD·AMV",弱者/The Weak,685296
催励君,553813,17507,263557,79126156,539076,60,动画,4625,1584592,28208,"MAD.AMV,火影忍者,踩点,鸣人,高燃,动漫,热血,MAD,火影忍者疾风传,新人向",耗时半年！只需15s！我将从你手中夺走硬币！【火影/踩点/高燃】,4897263
泽野取的名,36105,1945,49076,89594157,76751,59,动画,1079,1593657,23145,"动漫恶搞,搞笑,JOJO的奇妙冒险,恶搞,JOJO",等 量 代 换,746527
徹夜bot,24707,1803,97176,85953311,95895,58,动画,1197,1610444,14734,Chill,ghost choir,614627
大大大灯泡,76896,15057,44261,88664629,101480,57,动画,2302,1620551,9933,"明日方舟,情人节一起嗑CP,情人节快乐,情人节,沙雕动画,狗粮,搞笑",沙 雕 情 人 节,885375
想养猫的葱,31456,14670,51467,88693864,88210,56,动画,3804,1626236,9852,"童年回忆杀,芭比公主,情人节一起嗑CP,芭比,童年,动漫",谁还不是个公主了！22部芭比混剪,886986
努力の巳宝宝,61042,9781,100130,84780273,125643,55,动画,2114,1648942,9190,"MAD.AMV,你的名字,bilibili新星计划,爱情,春娇与志明,自制,动画,AMV,MAD,新人向",挑战全网极致画质！你的网速跟得上吗！！！,1350611
瓶子君152,150106,17591,62054,86454223,212390,54,动画,5719,1655743,17598,"动漫杂谈,名侦探柯南,工藤新一,基德,剧场版,柯南剧场版,柯南,电影,M23,绀青之拳",评分5.9历史倒2令人智熄！诚实吐槽柯南M23绀青之拳,2307558
快乐的台长,28549,3687,46153,89165971,126318,53,动画,1473,1663278,30062,"祖安,亲情,配音,台长,神经病,阿尔卑斯山的少女,高能,搞笑,感人,海蒂和爷爷",祖 安 姐 姐 ????,1847975
